date,sensor,data
12-12-2018 21:20:08,P10,301
12-12-2018 21:20:08,P11,269
12-12-2018 21:20:08,P12,280
12-12-2018 21:20:15,F20,518
12-12-2018 21:20:23,N10,388
12-12-2018 21:20:23,N11,340
12-12-2018 21:20:23,N12,415
12-12-2018 21:20:23,N13,518
12-12-2018 21:30:01,F10,490
12-12-2018 21:30:08,P10,298
12-12-2018 21:30:08,P11,266
12-12-2018 21:30:08,P12,278
12-12-2018 21:30:15,F20,516
12-12-2018 21:30:22,N10,380
12-12-2018 21:30:22,N11,341
12-12-2018 21:30:22,N12,420
12-12-2018 21:30:22,N13,518
12-12-2018 21:40:01,F10,496
12-12-2018 21:40:08,P10,301
12-12-2018 21:40:08,P11,269
12-12-2018 21:40:08,P12,280
12-12-2018 21:40:15,F20,523
12-12-2018 21:40:22,N10,387
12-12-2018 21:40:22,N11,342
12-12-2018 21:40:22,N12,416
12-12-2018 21:40:22,N13,518
12-12-2018 21:50:02,F10,494
12-12-2018 21:50:09,P10,302
12-12-2018 21:50:09,P11,270
12-12-2018 21:50:09,P12,281
12-12-2018 21:50:16,F20,524
12-12-2018 21:50:23,N10,391
12-12-2018 21:50:23,N11,343
12-12-2018 21:50:23,N12,417
12-12-2018 21:50:23,N13,518
12-12-2018 22:00:01,F10,490
12-12-2018 22:00:08,P10,298
12-12-2018 22:00:08,P11,266
12-12-2018 22:00:08,P12,278
12-12-2018 22:00:15,F20,521
12-12-2018 22:00:22,N10,384
12-12-2018 22:00:22,N11,344
12-12-2018 22:00:22,N12,426
12-12-2018 22:00:22,N13,517
12-12-2018 22:10:01,F10,496
12-12-2018 22:10:09,P10,298
12-12-2018 22:10:09,P11,266
12-12-2018 22:10:09,P12,278
12-12-2018 22:10:16,F20,525
12-12-2018 22:10:23,N10,382
12-12-2018 22:10:23,N11,345
12-12-2018 22:10:23,N12,427
12-12-2018 22:10:23,N13,519
12-12-2018 22:20:01,F10,500
12-12-2018 22:20:08,P10,301
12-12-2018 22:20:08,P11,269
12-12-2018 22:20:08,P12,280
12-12-2018 22:20:15,F20,527
12-12-2018 22:20:22,N10,390
12-12-2018 22:20:22,N11,346
12-12-2018 22:20:22,N12,427
12-12-2018 22:20:22,N13,518
12-12-2018 22:30:01,F10,498
12-12-2018 22:30:09,P10,300
12-12-2018 22:30:09,P11,268
12-12-2018 22:30:09,P12,279
12-12-2018 22:30:16,F20,529
12-12-2018 22:30:23,N10,388
12-12-2018 22:30:23,N11,346
12-12-2018 22:30:23,N12,430
12-12-2018 22:30:23,N13,519
12-12-2018 22:40:01,F10,500
12-12-2018 22:40:08,P10,303
12-12-2018 22:40:08,P11,271
12-12-2018 22:40:08,P12,281
12-12-2018 22:40:15,F20,530
12-12-2018 22:40:22,N10,390
12-12-2018 22:40:22,N11,346
12-12-2018 22:40:22,N12,427
12-12-2018 22:40:22,N13,518
12-12-2018 22:50:01,F10,500
12-12-2018 22:50:08,P10,301
12-12-2018 22:50:08,P11,269
12-12-2018 22:50:08,P12,280
12-12-2018 22:50:15,F20,534
12-12-2018 22:50:22,N10,385
12-12-2018 22:50:22,N11,348
12-12-2018 22:50:22,N12,427
12-12-2018 22:50:22,N13,518
12-12-2018 23:00:01,F10,503
12-12-2018 23:00:08,P10,303
12-12-2018 23:00:08,P11,271
12-12-2018 23:00:08,P12,282
12-12-2018 23:00:15,F20,533
12-12-2018 23:00:22,N10,383
12-12-2018 23:00:22,N11,348
12-12-2018 23:00:22,N12,429
12-12-2018 23:00:22,N13,521
12-12-2018 23:10:01,F10,505
12-12-2018 23:10:08,P10,303
12-12-2018 23:10:08,P11,270
12-12-2018 23:10:08,P12,281
12-12-2018 23:10:15,F20,537
12-12-2018 23:10:22,N10,383
12-12-2018 23:10:22,N11,348
12-12-2018 23:10:22,N12,429
12-12-2018 23:10:22,N13,529
12-12-2018 23:20:01,F10,500
12-12-2018 23:20:09,P10,299
12-12-2018 23:20:09,P11,267
12-12-2018 23:20:09,P12,278
12-12-2018 23:20:16,F20,537
12-12-2018 23:20:23,N10,377
12-12-2018 23:20:23,N11,351
12-12-2018 23:20:23,N12,428
12-12-2018 23:20:23,N13,522
12-12-2018 23:30:01,F10,505
12-12-2018 23:30:08,P10,299
12-12-2018 23:30:08,P11,267
12-12-2018 23:30:08,P12,279
12-12-2018 23:30:15,F20,533
12-12-2018 23:30:22,N10,370
12-12-2018 23:30:22,N11,351
12-12-2018 23:30:22,N12,428
12-12-2018 23:30:22,N13,520
12-12-2018 23:40:01,F10,509
12-12-2018 23:40:09,P10,302
12-12-2018 23:40:09,P11,270
12-12-2018 23:40:09,P12,281
12-12-2018 23:40:16,F20,537
12-12-2018 23:40:23,N10,370
12-12-2018 23:40:23,N11,352
12-12-2018 23:40:23,N12,431
12-12-2018 23:40:23,N13,528
12-12-2018 23:50:01,F10,508
12-12-2018 23:50:08,P10,303
12-12-2018 23:50:08,P11,271
12-12-2018 23:50:08,P12,282
12-12-2018 23:50:15,F20,538
12-12-2018 23:50:22,N10,366
12-12-2018 23:50:22,N11,352
12-12-2018 23:50:22,N12,426
12-12-2018 23:50:22,N13,528
12-13-2018 00:00:01,F10,504
12-13-2018 00:00:08,P10,299
12-13-2018 00:00:08,P11,267
12-13-2018 00:00:08,P12,279
12-13-2018 00:00:15,F20,535
12-13-2018 00:00:22,N10,367
12-13-2018 00:00:22,N11,319
12-13-2018 00:00:22,N12,433
12-13-2018 00:00:22,N13,524
12-13-2018 00:10:02,F10,505
12-13-2018 00:10:09,P10,298
12-13-2018 00:10:09,P11,266
12-13-2018 00:10:09,P12,279
12-13-2018 00:10:16,F20,538
12-13-2018 00:10:23,N10,366
12-13-2018 00:10:23,N11,442
12-13-2018 00:10:23,N12,434
12-13-2018 00:10:23,N13,452
12-13-2018 00:20:01,F10,510
12-13-2018 00:20:08,P10,301
12-13-2018 00:20:08,P11,269
12-13-2018 00:20:08,P12,281
12-13-2018 00:20:15,F20,540
12-13-2018 00:20:22,N10,365
12-13-2018 00:20:22,N11,434
12-13-2018 00:20:22,N12,433
12-13-2018 00:20:22,N13,448
12-13-2018 00:30:01,F10,513
12-13-2018 00:30:09,P10,304
12-13-2018 00:30:09,P11,272
12-13-2018 00:30:09,P12,283
12-13-2018 00:30:16,F20,541
12-13-2018 00:30:23,N10,361
12-13-2018 00:30:23,N11,432
12-13-2018 00:30:23,N12,434
12-13-2018 00:30:23,N13,452
12-13-2018 00:40:01,F10,511
12-13-2018 00:40:08,P10,300
12-13-2018 00:40:08,P11,268
12-13-2018 00:40:08,P12,280
12-13-2018 00:40:15,F20,541
12-13-2018 00:40:22,N10,362
12-13-2018 00:40:22,N11,432
12-13-2018 00:40:22,N12,433
12-13-2018 00:40:22,N13,457
12-13-2018 00:50:01,F10,510
12-13-2018 00:50:08,P10,300
12-13-2018 00:50:08,P11,267
12-13-2018 00:50:08,P12,280
12-13-2018 00:50:16,F20,540
12-13-2018 00:50:23,N10,363
12-13-2018 00:50:23,N11,432
12-13-2018 00:50:23,N12,435
12-13-2018 00:50:23,N13,460
12-13-2018 01:00:01,F10,519
12-13-2018 01:00:08,P10,304
12-13-2018 01:00:08,P11,272
12-13-2018 01:00:08,P12,282
12-13-2018 01:00:15,F20,544
12-13-2018 01:00:22,N10,362
12-13-2018 01:00:22,N11,434
12-13-2018 01:00:22,N12,434
12-13-2018 01:00:22,N13,462
12-13-2018 01:10:01,F10,517
12-13-2018 01:10:08,P10,304
12-13-2018 01:10:08,P11,272
12-13-2018 01:10:08,P12,283
12-13-2018 01:10:15,F20,544
12-13-2018 01:10:22,N10,362
12-13-2018 01:10:22,N11,437
12-13-2018 01:10:22,N12,433
12-13-2018 01:10:22,N13,464
12-13-2018 01:20:01,F10,515
12-13-2018 01:20:08,P10,302
12-13-2018 01:20:08,P11,269
12-13-2018 01:20:08,P12,280
12-13-2018 01:20:15,F20,544
12-13-2018 01:20:22,N10,362
12-13-2018 01:20:22,N11,438
12-13-2018 01:20:22,N12,435
12-13-2018 01:20:22,N13,466
12-13-2018 01:30:01,F10,512
12-13-2018 01:30:08,P10,302
12-13-2018 01:30:08,P11,269
12-13-2018 01:30:08,P12,280
12-13-2018 01:30:15,F20,547
12-13-2018 01:30:22,N10,363
12-13-2018 01:30:22,N11,440
12-13-2018 01:30:22,N12,434
12-13-2018 01:30:22,N13,469
12-13-2018 01:40:01,F10,518
12-13-2018 01:40:09,P10,303
12-13-2018 01:40:09,P11,271
12-13-2018 01:40:09,P12,282
12-13-2018 01:40:16,F20,544
12-13-2018 01:40:23,N10,365
12-13-2018 01:40:23,N11,442
12-13-2018 01:40:23,N12,375
12-13-2018 01:40:23,N13,469
12-13-2018 01:50:01,F10,518
12-13-2018 01:50:08,P10,302
12-13-2018 01:50:08,P11,269
12-13-2018 01:50:08,P12,281
12-13-2018 01:50:15,F20,543
12-13-2018 01:50:22,N10,365
12-13-2018 01:50:22,N11,442
12-13-2018 01:50:22,N12,383
12-13-2018 01:50:22,N13,468
12-13-2018 02:00:01,F10,517
12-13-2018 02:00:08,P10,301
12-13-2018 02:00:08,P11,269
12-13-2018 02:00:08,P12,281
12-13-2018 02:00:16,F20,546
12-13-2018 02:00:23,N10,367
12-13-2018 02:00:23,N11,445
12-13-2018 02:00:23,N12,387
12-13-2018 02:00:23,N13,469
12-13-2018 02:10:01,F10,518
12-13-2018 02:10:08,P10,300
12-13-2018 02:10:08,P11,267
12-13-2018 02:10:08,P12,280
12-13-2018 02:10:15,F20,545
12-13-2018 02:10:22,N10,368
12-13-2018 02:10:22,N11,444
12-13-2018 02:10:22,N12,388
12-13-2018 02:10:22,N13,469
12-13-2018 02:20:01,F10,524
12-13-2018 02:20:08,P10,303
12-13-2018 02:20:08,P11,272
12-13-2018 02:20:08,P12,283
12-13-2018 02:20:15,F20,546
12-13-2018 02:20:22,N10,363
12-13-2018 02:20:22,N11,446
12-13-2018 02:20:22,N12,393
12-13-2018 02:20:22,N13,470
12-13-2018 02:30:01,F10,517
12-13-2018 02:30:08,P10,301
12-13-2018 02:30:08,P11,269
12-13-2018 02:30:08,P12,281
12-13-2018 02:30:15,F20,544
12-13-2018 02:30:22,N10,371
12-13-2018 02:30:22,N11,446
12-13-2018 02:30:22,N12,397
12-13-2018 02:30:22,N13,470
12-13-2018 02:40:01,F10,515
12-13-2018 02:40:08,P10,301
12-13-2018 02:40:08,P11,269
12-13-2018 02:40:08,P12,281
12-13-2018 02:40:15,F20,549
12-13-2018 02:40:22,N10,372
12-13-2018 02:40:22,N11,445
12-13-2018 02:40:22,N12,399
12-13-2018 02:40:22,N13,471
12-13-2018 02:50:01,F10,517
12-13-2018 02:50:09,P10,301
12-13-2018 02:50:09,P11,269
12-13-2018 02:50:09,P12,281
12-13-2018 02:50:16,F20,546
12-13-2018 02:50:23,N10,375
12-13-2018 02:50:23,N11,448
12-13-2018 02:50:23,N12,400
12-13-2018 02:50:23,N13,471
12-13-2018 03:00:01,F10,518
12-13-2018 03:00:08,P10,303
12-13-2018 03:00:08,P11,270
12-13-2018 03:00:08,P12,281
12-13-2018 03:00:15,F20,553
12-13-2018 03:00:22,N10,377
12-13-2018 03:00:22,N11,447
12-13-2018 03:00:22,N12,400
12-13-2018 03:00:22,N13,472
12-13-2018 03:10:01,F10,523
12-13-2018 03:10:08,P10,305
12-13-2018 03:10:08,P11,273
12-13-2018 03:10:08,P12,284
12-13-2018 03:10:16,F20,550
12-13-2018 03:10:23,N10,379
12-13-2018 03:10:23,N11,448
12-13-2018 03:10:23,N12,407
12-13-2018 03:10:23,N13,473
12-13-2018 03:20:01,F10,523
12-13-2018 03:20:08,P10,304
12-13-2018 03:20:08,P11,271
12-13-2018 03:20:08,P12,283
12-13-2018 03:20:15,F20,551
12-13-2018 03:20:22,N10,380
12-13-2018 03:20:22,N11,448
12-13-2018 03:20:22,N12,407
12-13-2018 03:20:22,N13,471
12-13-2018 03:30:01,F10,518
12-13-2018 03:30:08,P10,304
12-13-2018 03:30:08,P11,272
12-13-2018 03:30:08,P12,283
12-13-2018 03:30:15,F20,551
12-13-2018 03:30:22,N10,383
12-13-2018 03:30:22,N11,447
12-13-2018 03:30:22,N12,410
12-13-2018 03:30:22,N13,473
12-13-2018 03:40:01,F10,521
12-13-2018 03:40:08,P10,300
12-13-2018 03:40:08,P11,268
12-13-2018 03:40:08,P12,280
12-13-2018 03:40:15,F20,551
12-13-2018 03:40:22,N10,384
12-13-2018 03:40:22,N11,448
12-13-2018 03:40:22,N12,409
12-13-2018 03:40:22,N13,474
12-13-2018 03:50:01,F10,523
12-13-2018 03:50:08,P10,303
12-13-2018 03:50:08,P11,271
12-13-2018 03:50:08,P12,282
12-13-2018 03:50:15,F20,552
12-13-2018 03:50:22,N10,388
12-13-2018 03:50:22,N11,448
12-13-2018 03:50:22,N12,410
12-13-2018 03:50:22,N13,472
12-13-2018 04:00:02,F10,523
12-13-2018 04:00:09,P10,302
12-13-2018 04:00:09,P11,271
12-13-2018 04:00:09,P12,283
12-13-2018 04:00:16,F20,551
12-13-2018 04:00:23,N10,394
12-13-2018 04:00:23,N11,449
12-13-2018 04:00:23,N12,414
12-13-2018 04:00:23,N13,475
12-13-2018 04:10:01,F10,525
12-13-2018 04:10:08,P10,301
12-13-2018 04:10:08,P11,269
12-13-2018 04:10:08,P12,281
12-13-2018 04:10:15,F20,552
12-13-2018 04:10:22,N10,403
12-13-2018 04:10:22,N11,449
12-13-2018 04:10:22,N12,418
12-13-2018 04:10:22,N13,473
12-13-2018 04:20:01,F10,526
12-13-2018 04:20:09,P10,301
12-13-2018 04:20:09,P11,268
12-13-2018 04:20:09,P12,280
12-13-2018 04:20:16,F20,553
12-13-2018 04:20:23,N10,412
12-13-2018 04:20:23,N11,451
12-13-2018 04:20:23,N12,419
12-13-2018 04:20:23,N13,477
12-13-2018 04:30:01,F10,521
12-13-2018 04:30:08,P10,301
12-13-2018 04:30:08,P11,268
12-13-2018 04:30:08,P12,280
12-13-2018 04:30:15,F20,555
12-13-2018 04:30:22,N10,414
12-13-2018 04:30:22,N11,452
12-13-2018 04:30:22,N12,423
12-13-2018 04:30:22,N13,475
12-13-2018 04:40:01,F10,525
12-13-2018 04:40:08,P10,303
12-13-2018 04:40:08,P11,271
12-13-2018 04:40:08,P12,282
12-13-2018 04:40:15,F20,557
12-13-2018 04:40:22,N10,416
12-13-2018 04:40:22,N11,451
12-13-2018 04:40:22,N12,424
12-13-2018 04:40:22,N13,476
12-13-2018 04:50:01,F10,528
12-13-2018 04:50:08,P10,301
12-13-2018 04:50:08,P11,269
12-13-2018 04:50:08,P12,280
12-13-2018 04:50:15,F20,552
12-13-2018 04:50:22,N10,417
12-13-2018 04:50:22,N11,452
12-13-2018 04:50:22,N12,423
12-13-2018 04:50:22,N13,476
12-13-2018 05:00:01,F10,527
12-13-2018 05:00:08,P10,301
12-13-2018 05:00:08,P11,268
12-13-2018 05:00:08,P12,280
12-13-2018 05:00:15,F20,555
12-13-2018 05:00:22,N10,423
12-13-2018 05:00:22,N11,449
12-13-2018 05:00:22,N12,431
12-13-2018 05:00:22,N13,477
12-13-2018 05:10:02,F10,523
12-13-2018 05:10:09,P10,302
12-13-2018 05:10:09,P11,270
12-13-2018 05:10:09,P12,282
12-13-2018 05:10:16,F20,554
12-13-2018 05:10:23,N10,424
12-13-2018 05:10:23,N11,450
12-13-2018 05:10:23,N12,432
12-13-2018 05:10:23,N13,478
12-13-2018 05:20:01,F10,524
12-13-2018 05:20:08,P10,303
12-13-2018 05:20:08,P11,271
12-13-2018 05:20:08,P12,282
12-13-2018 05:20:15,F20,557
12-13-2018 05:20:22,N10,420
12-13-2018 05:20:22,N11,452
12-13-2018 05:20:22,N12,441
12-13-2018 05:20:22,N13,480
12-13-2018 05:30:01,F10,517
12-13-2018 05:30:09,P10,300
12-13-2018 05:30:09,P11,268
12-13-2018 05:30:09,P12,280
12-13-2018 05:30:16,F20,556
12-13-2018 05:30:23,N10,418
12-13-2018 05:30:23,N11,452
12-13-2018 05:30:23,N12,440
12-13-2018 05:30:23,N13,480
12-13-2018 05:40:01,F10,518
12-13-2018 05:40:08,P10,301
12-13-2018 05:40:08,P11,268
12-13-2018 05:40:08,P12,280
12-13-2018 05:40:15,F20,555
12-13-2018 05:40:22,N10,418
12-13-2018 05:40:22,N11,453
12-13-2018 05:40:22,N12,444
12-13-2018 05:40:22,N13,480
12-13-2018 05:50:01,F10,518
12-13-2018 05:50:08,P10,300
12-13-2018 05:50:08,P11,268
12-13-2018 05:50:08,P12,279
12-13-2018 05:50:15,F20,557
12-13-2018 05:50:23,N10,413
12-13-2018 05:50:23,N11,455
12-13-2018 05:50:23,N12,440
12-13-2018 05:50:23,N13,483
12-13-2018 06:00:01,F10,514
12-13-2018 06:00:08,P10,300
12-13-2018 06:00:08,P11,267
12-13-2018 06:00:08,P12,279
12-13-2018 06:00:15,F20,559
12-13-2018 06:00:22,N10,403
12-13-2018 06:00:22,N11,455
12-13-2018 06:00:22,N12,443
12-13-2018 06:00:22,N13,482
12-13-2018 06:10:01,F10,517
12-13-2018 06:10:08,P10,300
12-13-2018 06:10:08,P11,268
12-13-2018 06:10:08,P12,280
12-13-2018 06:10:15,F20,555
12-13-2018 06:10:22,N10,407
12-13-2018 06:10:22,N11,449
12-13-2018 06:10:22,N12,448
12-13-2018 06:10:22,N13,487
12-13-2018 06:20:02,F10,522
12-13-2018 06:20:09,P10,303
12-13-2018 06:20:09,P11,271
12-13-2018 06:20:09,P12,282
12-13-2018 06:20:16,F20,556
12-13-2018 06:20:23,N10,399
12-13-2018 06:20:23,N11,448
12-13-2018 06:20:23,N12,447
12-13-2018 06:20:23,N13,485
12-13-2018 06:30:01,F10,518
12-13-2018 06:30:08,P10,301
12-13-2018 06:30:08,P11,269
12-13-2018 06:30:08,P12,281
12-13-2018 06:30:16,F20,558
12-13-2018 06:30:23,N10,390
12-13-2018 06:30:23,N11,442
12-13-2018 06:30:23,N12,446
12-13-2018 06:30:23,N13,487
12-13-2018 06:40:01,F10,516
12-13-2018 06:40:08,P10,299
12-13-2018 06:40:08,P11,267
12-13-2018 06:40:08,P12,279
12-13-2018 06:40:15,F20,556
12-13-2018 06:40:22,N10,387
12-13-2018 06:40:22,N11,435
12-13-2018 06:40:22,N12,445
12-13-2018 06:40:22,N13,483
12-13-2018 06:50:01,F10,522
12-13-2018 06:50:08,P10,302
12-13-2018 06:50:08,P11,270
12-13-2018 06:50:08,P12,281
12-13-2018 06:50:15,F20,556
12-13-2018 06:50:22,N10,385
12-13-2018 06:50:22,N11,428
12-13-2018 06:50:22,N12,443
12-13-2018 06:50:22,N13,472
12-13-2018 07:00:02,F10,513
12-13-2018 07:00:09,P10,300
12-13-2018 07:00:09,P11,268
12-13-2018 07:00:09,P12,279
12-13-2018 07:00:16,F20,555
12-13-2018 07:00:23,N10,384
12-13-2018 07:00:23,N11,428
12-13-2018 07:00:23,N12,445
12-13-2018 07:00:23,N13,472
12-13-2018 07:10:01,F10,513
12-13-2018 07:10:08,P10,298
12-13-2018 07:10:08,P11,266
12-13-2018 07:10:08,P12,278
12-13-2018 07:10:15,F20,553
12-13-2018 07:10:22,N10,387
12-13-2018 07:10:22,N11,424
12-13-2018 07:10:22,N12,445
12-13-2018 07:10:22,N13,474
12-13-2018 07:20:01,F10,521
12-13-2018 07:20:09,P10,301
12-13-2018 07:20:09,P11,268
12-13-2018 07:20:09,P12,279
12-13-2018 07:20:16,F20,554
12-13-2018 07:20:23,N10,386
12-13-2018 07:20:23,N11,424
12-13-2018 07:20:23,N12,445
12-13-2018 07:20:23,N13,473
12-13-2018 07:30:01,F10,520
12-13-2018 07:30:08,P10,299
12-13-2018 07:30:08,P11,267
12-13-2018 07:30:08,P12,278
12-13-2018 07:30:15,F20,552
12-13-2018 07:30:22,N10,391
12-13-2018 07:30:22,N11,424
12-13-2018 07:30:22,N12,443
12-13-2018 07:30:22,N13,474
12-13-2018 07:40:01,F10,518
12-13-2018 07:40:09,P10,298
12-13-2018 07:40:09,P11,266
12-13-2018 07:40:09,P12,278
12-13-2018 07:40:16,F20,555
12-13-2018 07:40:23,N10,393
12-13-2018 07:40:23,N11,425
12-13-2018 07:40:23,N12,444
12-13-2018 07:40:23,N13,476
12-13-2018 07:50:01,F10,519
12-13-2018 07:50:08,P10,299
12-13-2018 07:50:08,P11,267
12-13-2018 07:50:08,P12,278
12-13-2018 07:50:15,F20,553
12-13-2018 07:50:22,N10,396
12-13-2018 07:50:22,N11,427
12-13-2018 07:50:22,N12,445
12-13-2018 07:50:22,N13,476
12-13-2018 08:00:01,F10,519
12-13-2018 08:00:08,P10,298
12-13-2018 08:00:08,P11,266
12-13-2018 08:00:08,P12,278
12-13-2018 08:00:15,F20,552
12-13-2018 08:00:22,N10,398
12-13-2018 08:00:22,N11,429
12-13-2018 08:00:22,N12,448
12-13-2018 08:00:22,N13,478
12-13-2018 08:10:01,F10,525
12-13-2018 08:10:08,P10,301
12-13-2018 08:10:08,P11,269
12-13-2018 08:10:08,P12,280
12-13-2018 08:10:15,F20,558
12-13-2018 08:10:22,N10,398
12-13-2018 08:10:22,N11,430
12-13-2018 08:10:22,N12,444
12-13-2018 08:10:22,N13,479
12-13-2018 08:20:01,F10,527
12-13-2018 08:20:08,P10,301
12-13-2018 08:20:08,P11,269
12-13-2018 08:20:08,P12,280
12-13-2018 08:20:15,F20,557
12-13-2018 08:20:22,N10,401
12-13-2018 08:20:22,N11,434
12-13-2018 08:20:22,N12,446
12-13-2018 08:20:22,N13,479
12-13-2018 08:30:02,F10,519
12-13-2018 08:30:09,P10,297
12-13-2018 08:30:09,P11,265
12-13-2018 08:30:09,P12,276
12-13-2018 08:30:16,F20,557
12-13-2018 08:30:23,N10,401
12-13-2018 08:30:23,N11,438
12-13-2018 08:30:23,N12,446
12-13-2018 08:30:23,N13,481
12-13-2018 08:40:01,F10,524
12-13-2018 08:40:08,P10,302
12-13-2018 08:40:08,P11,270
12-13-2018 08:40:08,P12,280
12-13-2018 08:40:15,F20,560
12-13-2018 08:40:22,N10,280
12-13-2018 08:40:22,N11,454
12-13-2018 08:40:22,N12,386
12-13-2018 08:40:22,N13,464
12-13-2018 08:50:01,F10,521
12-13-2018 08:50:09,P10,298
12-13-2018 08:50:09,P11,265
12-13-2018 08:50:09,P12,276
12-13-2018 08:50:16,F20,559
12-13-2018 08:52:56,F10,533
12-13-2018 08:53:03,P10,300
12-13-2018 08:53:03,P11,268
12-13-2018 08:53:03,P12,278
12-13-2018 08:53:10,F20,556
12-13-2018 08:53:17,N10,316
12-13-2018 08:53:17,N11,471
12-13-2018 08:53:17,N12,390
12-13-2018 08:53:17,N13,468
12-13-2018 08:53:17,N14,227
12-13-2018 09:00:01,F10,392
12-13-2018 09:00:08,P10,299
12-13-2018 09:00:08,P11,267
12-13-2018 09:00:08,P12,278
12-13-2018 09:00:15,F20,437
12-13-2018 09:00:22,N10,336
12-13-2018 09:00:22,N11,473
12-13-2018 09:00:22,N12,396
12-13-2018 09:00:22,N13,472
12-13-2018 09:00:22,N14,215
12-13-2018 09:10:01,F10,403
12-13-2018 09:10:08,P10,301
12-13-2018 09:10:08,P11,269
12-13-2018 09:10:08,P12,279
12-13-2018 09:10:15,F20,458
12-13-2018 09:10:22,N10,353
12-13-2018 09:10:22,N11,474
12-13-2018 09:10:22,N12,407
12-13-2018 09:10:22,N13,472
12-13-2018 09:10:22,N14,205
12-13-2018 09:20:01,F10,406
12-13-2018 09:20:08,P10,299
12-13-2018 09:20:08,P11,267
12-13-2018 09:20:08,P12,278
12-13-2018 09:20:15,F20,469
12-13-2018 09:20:22,N10,358
12-13-2018 09:20:22,N11,472
12-13-2018 09:20:22,N12,413
12-13-2018 09:20:22,N13,476
12-13-2018 09:20:22,N14,201
12-13-2018 09:30:01,F10,407
12-13-2018 09:30:08,P10,298
12-13-2018 09:30:08,P11,266
12-13-2018 09:30:08,P12,277
12-13-2018 09:30:15,F20,474
12-13-2018 09:30:22,N10,379
12-13-2018 09:30:22,N11,469
12-13-2018 09:30:22,N12,422
12-13-2018 09:30:22,N13,474
12-13-2018 09:30:22,N14,199
12-13-2018 09:40:02,F10,414
12-13-2018 09:40:09,P10,298
12-13-2018 09:40:09,P11,266
12-13-2018 09:40:09,P12,277
12-13-2018 09:40:16,F20,480
12-13-2018 09:40:23,N10,387
12-13-2018 09:40:23,N11,469
12-13-2018 09:40:23,N12,437
12-13-2018 09:40:23,N13,475
12-13-2018 09:40:23,N14,198
12-13-2018 09:50:01,F10,416
12-13-2018 09:50:08,P10,300
12-13-2018 09:50:08,P11,268
12-13-2018 09:50:08,P12,278
12-13-2018 09:50:15,F20,487
12-13-2018 09:50:22,N10,391
12-13-2018 09:50:22,N11,464
12-13-2018 09:50:22,N12,436
12-13-2018 09:50:22,N13,478
12-13-2018 09:50:22,N14,196
12-13-2018 10:00:01,F10,417
12-13-2018 10:00:09,P10,300
12-13-2018 10:00:09,P11,268
12-13-2018 10:00:09,P12,279
12-13-2018 10:00:16,F20,491
12-13-2018 10:00:23,N10,359
12-13-2018 10:00:23,N11,465
12-13-2018 10:00:23,N12,444
12-13-2018 10:00:23,N13,478
12-13-2018 10:00:23,N14,197
12-13-2018 10:10:01,F10,419
12-13-2018 10:10:08,P10,299
12-13-2018 10:10:08,P11,266
12-13-2018 10:10:08,P12,277
12-13-2018 10:10:15,F20,491
12-13-2018 10:10:22,N10,378
12-13-2018 10:10:22,N11,469
12-13-2018 10:10:22,N12,446
12-13-2018 10:10:22,N13,481
12-13-2018 10:10:22,N14,196
12-13-2018 10:20:01,F10,423
12-13-2018 10:20:09,P10,299
12-13-2018 10:20:09,P11,267
12-13-2018 10:20:09,P12,278
12-13-2018 10:20:16,F20,493
12-13-2018 10:20:23,N10,397
12-13-2018 10:20:23,N11,470
12-13-2018 10:20:23,N12,452
12-13-2018 10:20:23,N13,484
12-13-2018 10:20:23,N14,198
12-13-2018 10:30:01,F10,420
12-13-2018 10:30:08,P10,299
12-13-2018 10:30:08,P11,267
12-13-2018 10:30:08,P12,278
12-13-2018 10:30:15,F20,497
12-13-2018 10:30:22,N10,395
12-13-2018 10:30:22,N11,470
12-13-2018 10:30:22,N12,454
12-13-2018 10:30:22,N13,484
12-13-2018 10:30:22,N14,197
12-13-2018 10:40:01,F10,416
12-13-2018 10:40:08,P10,298
12-13-2018 10:40:08,P11,265
12-13-2018 10:40:08,P12,277
12-13-2018 10:40:15,F20,497
12-13-2018 10:40:23,N10,418
12-13-2018 10:40:23,N11,472
12-13-2018 10:40:23,N12,456
12-13-2018 10:40:23,N13,485
12-13-2018 10:40:23,N14,197
12-13-2018 10:50:01,F10,422
12-13-2018 10:50:08,P10,299
12-13-2018 10:50:08,P11,267
12-13-2018 10:50:08,P12,278
12-13-2018 10:50:15,F20,500
12-13-2018 10:50:22,N10,390
12-13-2018 10:50:22,N11,473
12-13-2018 10:50:22,N12,461
12-13-2018 10:50:22,N13,486
12-13-2018 10:50:22,N14,197
12-13-2018 11:00:01,F10,416
12-13-2018 11:00:08,P10,298
12-13-2018 11:00:08,P11,266
12-13-2018 11:00:08,P12,276
12-13-2018 11:00:15,F20,503
12-13-2018 11:00:22,N10,424
12-13-2018 11:00:22,N11,471
12-13-2018 11:00:22,N12,459
12-13-2018 11:00:22,N13,489
12-13-2018 11:00:22,N14,197
12-13-2018 11:10:02,F10,421
12-13-2018 11:10:09,P10,298
12-13-2018 11:10:09,P11,266
12-13-2018 11:10:09,P12,278
12-13-2018 11:10:16,F20,507
12-13-2018 11:10:23,N10,445
12-13-2018 11:10:23,N11,472
12-13-2018 11:10:23,N12,464
12-13-2018 11:10:23,N13,489
12-13-2018 11:10:23,N14,197
12-13-2018 11:20:01,F10,421
12-13-2018 11:20:08,P10,299
