time,sensor,data
01-04-2019 03:30:23,F20,687
01-04-2019 03:30:23,F2T,67.28
01-04-2019 03:30:23,F2H,53.40
01-04-2019 04:00:02,F10,696
01-04-2019 04:00:02,F1T,70.70
01-04-2019 04:00:02,F1H,43.50
01-04-2019 04:00:09,N10,907
01-04-2019 04:00:09,N11,402
01-04-2019 04:00:09,N12,320
01-04-2019 04:00:09,N1T,82.40
01-04-2019 04:00:09,N1H,99.90
01-04-2019 04:00:16,P10,572
01-04-2019 04:00:16,P11,529
01-04-2019 04:00:16,P12,503
01-04-2019 04:00:16,P1T,69.44
01-04-2019 04:00:16,P1H,68.50
01-04-2019 04:00:24,F20,679
01-04-2019 04:00:24,F2T,67.28
01-04-2019 04:00:24,F2H,53.50
01-04-2019 04:30:01,F10,697
01-04-2019 04:30:01,F1T,70.70
01-04-2019 04:30:01,F1H,43.20
01-04-2019 04:30:09,N10,855
01-04-2019 04:30:09,N11,397
01-04-2019 04:30:09,N12,332
01-04-2019 04:30:09,N1T,82.22
01-04-2019 04:30:09,N1H,99.90
01-04-2019 04:30:16,P10,567
01-04-2019 04:30:16,P11,529
01-04-2019 04:30:16,P12,494
01-04-2019 04:30:16,P1T,69.44
01-04-2019 04:30:16,P1H,70.00
01-04-2019 04:30:23,F20,685
01-04-2019 04:30:23,F2T,67.28
01-04-2019 04:30:23,F2H,53.20
01-04-2019 05:00:01,F10,700
01-04-2019 05:00:01,F1T,70.70
01-04-2019 05:00:01,F1H,43.50
01-04-2019 05:00:08,N10,894
01-04-2019 05:00:08,N11,400
01-04-2019 05:00:08,N12,332
01-04-2019 05:00:08,N1T,82.04
01-04-2019 05:00:08,N1H,99.90
01-04-2019 05:00:15,P10,573
01-04-2019 05:00:15,P11,533
01-04-2019 05:00:15,P12,487
01-04-2019 05:00:15,P1T,69.44
01-04-2019 05:00:15,P1H,65.50
01-04-2019 05:00:23,F20,680
01-04-2019 05:00:23,F2T,67.10
01-04-2019 05:00:23,F2H,53.00
01-04-2019 05:30:01,F10,693
01-04-2019 05:30:01,F1T,70.70
01-04-2019 05:30:01,F1H,43.30
01-04-2019 05:30:09,N10,907
01-04-2019 05:30:09,N11,394
01-04-2019 05:30:09,N12,325
01-04-2019 05:30:09,N1T,82.04
01-04-2019 05:30:09,N1H,99.90
01-04-2019 05:30:16,P10,577
01-04-2019 05:30:16,P11,547
01-04-2019 05:30:16,P12,491
01-04-2019 05:30:16,P1T,69.44
01-04-2019 05:30:16,P1H,70.00
01-04-2019 05:30:23,F20,687
01-04-2019 05:30:23,F2T,67.10
01-04-2019 05:30:23,F2H,53.20
01-04-2019 06:00:01,F10,694
01-04-2019 06:00:01,F1T,82.04
01-04-2019 06:00:01,F1H,29.70
01-04-2019 06:00:08,N10,894
01-04-2019 06:00:08,N11,413
01-04-2019 06:00:08,N12,335
01-04-2019 06:00:08,N1T,81.86
01-04-2019 06:00:08,N1H,99.90
01-04-2019 06:00:16,P10,562
01-04-2019 06:00:16,P11,526
01-04-2019 06:00:16,P12,489
01-04-2019 06:00:16,P1T,70.34
01-04-2019 06:00:16,P1H,70.20
01-04-2019 06:00:23,F20,683
01-04-2019 06:00:23,F2T,67.28
01-04-2019 06:00:23,F2H,53.30
01-04-2019 06:30:01,F10,694
01-04-2019 06:30:01,F1T,82.04
01-04-2019 06:30:01,F1H,29.60
01-04-2019 06:30:09,N10,906
01-04-2019 06:30:09,N11,412
01-04-2019 06:30:09,N12,327
01-04-2019 06:30:09,N1T,81.86
01-04-2019 06:30:09,N1H,99.90
01-04-2019 06:30:16,P10,567
01-04-2019 06:30:16,P11,537
01-04-2019 06:30:16,P12,487
01-04-2019 06:30:16,P1T,70.34
01-04-2019 06:30:16,P1H,63.50
01-04-2019 06:30:24,F20,689
01-04-2019 06:30:24,F2T,67.28
01-04-2019 06:30:24,F2H,53.60
01-04-2019 07:00:01,F10,698
01-04-2019 07:00:01,F1T,82.40
01-04-2019 07:00:01,F1H,29.30
01-04-2019 07:00:08,N10,903
01-04-2019 07:00:08,N11,412
01-04-2019 07:00:08,N12,322
01-04-2019 07:00:08,N1T,81.86
01-04-2019 07:00:08,N1H,99.90
01-04-2019 07:00:16,P10,570
01-04-2019 07:00:16,P11,535
01-04-2019 07:00:16,P12,495
01-04-2019 07:00:16,P1T,70.88
01-04-2019 07:00:16,P1H,62.30
01-04-2019 07:00:23,F20,677
01-04-2019 07:00:23,F2T,67.28
01-04-2019 07:00:23,F2H,52.20
01-04-2019 07:30:01,F10,699
01-04-2019 07:30:01,F1T,82.58
01-04-2019 07:30:01,F1H,29.00
01-04-2019 07:30:08,N10,899
01-04-2019 07:30:08,N11,402
01-04-2019 07:30:08,N12,329
01-04-2019 07:30:08,N1T,83.84
01-04-2019 07:30:08,N1H,99.90
01-04-2019 07:30:15,P10,569
01-04-2019 07:30:15,P11,550
01-04-2019 07:30:15,P12,494
01-04-2019 07:30:15,P1T,71.06
01-04-2019 07:30:15,P1H,71.30
01-04-2019 07:30:23,F20,681
01-04-2019 07:30:23,F2T,73.76
01-04-2019 07:30:23,F2H,45.50
01-04-2019 08:00:01,F10,702
01-04-2019 08:00:01,F1T,82.94
01-04-2019 08:00:01,F1H,29.30
01-04-2019 08:00:09,N10,826
01-04-2019 08:00:09,N11,407
01-04-2019 08:00:09,N12,334
01-04-2019 08:00:09,N1T,84.38
01-04-2019 08:00:09,N1H,99.90
01-04-2019 08:00:16,P10,568
01-04-2019 08:00:16,P11,535
01-04-2019 08:00:16,P12,499
01-04-2019 08:00:16,P1T,71.24
01-04-2019 08:00:16,P1H,70.90
01-04-2019 08:00:23,F20,685
01-04-2019 08:00:23,F2T,73.76
01-04-2019 08:00:23,F2H,45.50
01-04-2019 08:30:01,F10,705
01-04-2019 08:30:01,F1T,83.66
01-04-2019 08:30:01,F1H,28.30
01-04-2019 08:30:08,N10,895
01-04-2019 08:30:08,N11,402
01-04-2019 08:30:08,N12,328
01-04-2019 08:30:08,N1T,84.38
01-04-2019 08:30:08,N1H,99.90
01-04-2019 08:30:16,P10,569
01-04-2019 08:30:16,P11,534
01-04-2019 08:30:16,P12,503
01-04-2019 08:30:16,P1T,71.24
01-04-2019 08:30:16,P1H,61.70
01-04-2019 08:30:23,F20,682
01-04-2019 08:30:23,F2T,75.20
01-04-2019 08:30:23,F2H,44.00
01-04-2019 09:00:01,F10,707
01-04-2019 09:00:01,F1T,83.84
01-04-2019 09:00:01,F1H,28.40
01-04-2019 09:00:09,N10,894
01-04-2019 09:00:09,N11,405
01-04-2019 09:00:09,N12,330
01-04-2019 09:00:09,N1T,84.02
01-04-2019 09:00:09,N1H,99.90
01-04-2019 09:00:16,P10,571
01-04-2019 09:00:16,P11,546
01-04-2019 09:00:16,P12,505
01-04-2019 09:00:16,P1T,71.42
01-04-2019 09:00:16,P1H,57.10
01-04-2019 09:00:23,F20,673
01-04-2019 09:00:23,F2T,75.38
01-04-2019 09:00:23,F2H,44.30
01-04-2019 09:30:01,F10,708
01-04-2019 09:30:01,F1T,84.20
01-04-2019 09:30:01,F1H,28.30
01-04-2019 09:30:08,N10,813
01-04-2019 09:30:08,N11,397
01-04-2019 09:30:08,N12,331
01-04-2019 09:30:08,N1T,84.02
01-04-2019 09:30:08,N1H,99.90
01-04-2019 09:30:16,P10,576
01-04-2019 09:30:16,P11,548
01-04-2019 09:30:16,P12,507
01-04-2019 09:30:16,P1T,71.60
01-04-2019 09:30:16,P1H,59.60
01-04-2019 09:30:23,F20,677
01-04-2019 09:30:23,F2T,75.56
01-04-2019 09:30:23,F2H,44.20
01-04-2019 10:00:01,F10,709
01-04-2019 10:00:01,F1T,84.38
01-04-2019 10:00:01,F1H,28.40
01-04-2019 10:00:09,N10,725
01-04-2019 10:00:09,N11,410
01-04-2019 10:00:09,N12,337
01-04-2019 10:00:09,N1T,84.02
01-04-2019 10:00:09,N1H,99.90
01-04-2019 10:00:16,P10,575
01-04-2019 10:00:16,P11,549
01-04-2019 10:00:16,P12,511
01-04-2019 10:00:16,P1T,71.78
01-04-2019 10:00:16,P1H,56.50
01-04-2019 10:00:24,F20,677
01-04-2019 10:00:24,F2T,75.74
01-04-2019 10:00:24,F2H,44.50
01-04-2019 10:30:01,F10,713
01-04-2019 10:30:01,F1T,84.38
01-04-2019 10:30:01,F1H,28.30
01-04-2019 10:30:09,N10,784
01-04-2019 10:30:09,N11,406
01-04-2019 10:30:09,N12,331
01-04-2019 10:30:09,N1T,84.20
01-04-2019 10:30:09,N1H,99.90
01-04-2019 10:30:16,P10,585
01-04-2019 10:30:16,P11,560
01-04-2019 10:30:16,P12,515
01-04-2019 10:30:16,P1T,71.78
01-04-2019 10:30:16,P1H,59.70
01-04-2019 10:30:23,F20,670
01-04-2019 10:30:23,F2T,75.74
01-04-2019 10:30:23,F2H,44.40
01-04-2019 11:00:02,F10,714
01-04-2019 11:00:02,F1T,84.38
01-04-2019 11:00:02,F1H,28.30
01-04-2019 11:00:09,N10,851
01-04-2019 11:00:09,N11,400
01-04-2019 11:00:09,N12,335
01-04-2019 11:00:09,N1T,84.20
01-04-2019 11:00:09,N1H,99.90
01-04-2019 11:00:16,P10,580
01-04-2019 11:00:16,P11,555
01-04-2019 11:00:16,P12,516
01-04-2019 11:00:16,P1T,71.96
01-04-2019 11:00:16,P1H,60.20
01-04-2019 11:00:24,F20,673
01-04-2019 11:00:24,F2T,76.28
01-04-2019 11:00:24,F2H,44.10
01-04-2019 11:30:01,F10,719
01-04-2019 11:30:01,F1T,84.56
01-04-2019 11:30:01,F1H,28.30
01-04-2019 11:30:09,N10,885
01-04-2019 11:30:09,N11,406
01-04-2019 11:30:09,N12,328
01-04-2019 11:30:09,N1T,84.20
01-04-2019 11:30:09,N1H,99.90
01-04-2019 11:30:16,P10,579
01-04-2019 11:30:16,P11,559
01-04-2019 11:30:16,P12,516
01-04-2019 11:30:16,P1T,71.96
01-04-2019 11:30:16,P1H,60.90
01-04-2019 11:30:23,F20,679
01-04-2019 11:30:23,F2T,75.74
01-04-2019 11:30:23,F2H,44.80
01-04-2019 12:00:01,F10,720
01-04-2019 12:00:01,F1T,84.56
01-04-2019 12:00:01,F1H,28.40
01-04-2019 12:00:08,N10,892
01-04-2019 12:00:08,N11,405
01-04-2019 12:00:08,N12,332
01-04-2019 12:00:08,N1T,84.38
01-04-2019 12:00:08,N1H,99.90
01-04-2019 12:00:16,P10,582
01-04-2019 12:00:16,P11,553
01-04-2019 12:00:16,P12,519
01-04-2019 12:00:16,P1T,71.96
01-04-2019 12:00:16,P1H,59.10
01-04-2019 12:00:23,F20,676
01-04-2019 12:00:23,F2T,75.92
01-04-2019 12:00:23,F2H,45.00
01-04-2019 12:30:01,F10,720
01-04-2019 12:30:01,F1T,84.92
01-04-2019 12:30:01,F1H,29.10
01-04-2019 12:30:09,N10,1004
01-04-2019 12:30:09,N11,924
01-04-2019 12:30:09,N12,1004
01-04-2019 12:30:09,N1T,75.20
01-04-2019 12:30:09,N1H,63.10
01-04-2019 12:30:16,P10,579
01-04-2019 12:30:16,P11,547
01-04-2019 12:30:16,P12,499
01-04-2019 12:30:16,P1T,72.32
01-04-2019 12:30:16,P1H,70.90
01-04-2019 12:30:23,F20,677
01-04-2019 12:30:23,F2T,77.90
01-04-2019 12:30:23,F2H,44.30
01-04-2019 13:00:01,F10,722
01-04-2019 13:00:01,F1T,84.92
01-04-2019 13:00:01,F1H,29.10
01-04-2019 13:00:08,N10,1005
01-04-2019 13:00:08,N11,958
01-04-2019 13:00:08,N12,1003
01-04-2019 13:00:08,N1T,76.64
01-04-2019 13:00:08,N1H,40.30
01-04-2019 13:00:16,P10,576
01-04-2019 13:00:16,P11,536
01-04-2019 13:00:16,P12,507
01-04-2019 13:00:16,P1T,72.14
01-04-2019 13:00:16,P1H,66.50
01-04-2019 13:00:23,F20,672
01-04-2019 13:00:23,F2T,78.26
01-04-2019 13:00:23,F2H,44.60
01-04-2019 13:30:01,F10,725
01-04-2019 13:30:01,F1T,84.56
01-04-2019 13:30:01,F1H,29.70
01-04-2019 13:30:09,N10,1005
01-04-2019 13:30:09,N11,995
01-04-2019 13:30:09,N12,1004
01-04-2019 13:30:09,N1T,77.00
01-04-2019 13:30:09,N1H,36.40
01-04-2019 13:30:16,P10,581
01-04-2019 13:30:16,P11,535
01-04-2019 13:30:16,P12,510
01-04-2019 13:30:16,P1T,72.14
01-04-2019 13:30:16,P1H,61.00
01-04-2019 13:30:24,F20,674
01-04-2019 13:30:24,F2T,76.28
01-04-2019 13:30:24,F2H,45.80
01-04-2019 14:00:01,F10,727
01-04-2019 14:00:01,F1T,84.56
01-04-2019 14:00:01,F1H,29.20
01-04-2019 14:00:08,N10,1005
01-04-2019 14:00:08,N11,1004
01-04-2019 14:00:08,N12,1004
01-04-2019 14:00:08,N1T,76.64
01-04-2019 14:00:08,N1H,36.50
01-04-2019 14:00:16,P10,579
01-04-2019 14:00:16,P11,556
01-04-2019 14:00:16,P12,512
01-04-2019 14:00:16,P1T,71.78
01-04-2019 14:00:16,P1H,58.60
01-04-2019 14:00:23,F20,671
01-04-2019 14:00:23,F2T,75.92
01-04-2019 14:00:23,F2H,45.90
01-04-2019 14:30:01,F10,731
01-04-2019 14:30:01,F1T,84.56
01-04-2019 14:30:01,F1H,29.20
01-04-2019 14:30:08,N10,1004
01-04-2019 14:30:08,N11,1004
01-04-2019 14:30:08,N12,1003
01-04-2019 14:30:08,N1T,77.00
01-04-2019 14:30:08,N1H,36.20
01-04-2019 14:30:15,P10,578
01-04-2019 14:30:15,P11,571
01-04-2019 14:30:15,P12,510
01-04-2019 14:30:15,P1T,71.78
01-04-2019 14:30:15,P1H,64.40
01-04-2019 14:30:23,F20,672
01-04-2019 14:30:23,F2T,76.10
01-04-2019 14:30:23,F2H,45.60
01-04-2019 15:00:01,F10,734
01-04-2019 15:00:01,F1T,84.74
01-04-2019 15:00:01,F1H,29.60
01-04-2019 15:00:09,N10,1004
01-04-2019 15:00:09,N11,1004
01-04-2019 15:00:09,N12,1004
01-04-2019 15:00:09,N1T,77.36
01-04-2019 15:00:09,N1H,36.10
01-04-2019 15:00:16,P10,579
01-04-2019 15:00:16,P11,558
01-04-2019 15:00:16,P12,508
01-04-2019 15:00:16,P1T,71.96
01-04-2019 15:00:16,P1H,60.80
01-04-2019 15:00:23,F20,673
01-04-2019 15:00:23,F2T,76.46
01-04-2019 15:00:23,F2H,46.10
01-04-2019 15:30:01,F10,735
01-04-2019 15:30:01,F1T,84.92
01-04-2019 15:30:01,F1H,29.70
01-04-2019 15:30:08,N10,1005
01-04-2019 15:30:08,N11,1005
01-04-2019 15:30:08,N12,1004
01-04-2019 15:30:08,N1T,77.36
01-04-2019 15:30:08,N1H,36.10
01-04-2019 15:30:15,P10,583
01-04-2019 15:30:15,P11,566
01-04-2019 15:30:15,P12,518
01-04-2019 15:30:15,P1T,71.96
01-04-2019 15:30:15,P1H,61.20
01-04-2019 15:30:23,F20,671
01-04-2019 15:30:23,F2T,76.46
01-04-2019 15:30:23,F2H,46.40
01-04-2019 16:00:01,F10,739
01-04-2019 16:00:01,F1T,85.10
01-04-2019 16:00:01,F1H,29.90
01-04-2019 16:00:09,N10,1005
01-04-2019 16:00:09,N11,1005
01-04-2019 16:00:09,N12,1004
01-04-2019 16:00:09,N1T,77.00
01-04-2019 16:00:09,N1H,39.50
01-04-2019 16:00:16,P10,586
01-04-2019 16:00:16,P11,565
01-04-2019 16:00:16,P12,529
01-04-2019 16:00:16,P1T,72.14
01-04-2019 16:00:16,P1H,57.40
01-04-2019 16:00:23,F20,671
01-04-2019 16:00:23,F2T,77.18
01-04-2019 16:00:23,F2H,45.90
01-04-2019 16:30:01,F10,742
01-04-2019 16:30:01,F1T,84.56
01-04-2019 16:30:01,F1H,30.00
01-04-2019 16:30:08,N10,1004
01-04-2019 16:30:08,N11,1004
01-04-2019 16:30:08,N12,1003
01-04-2019 16:30:08,N1T,78.26
01-04-2019 16:30:08,N1H,70.30
01-04-2019 16:30:16,P10,580
01-04-2019 16:30:16,P11,559
01-04-2019 16:30:16,P12,516
01-04-2019 16:30:16,P1T,72.32
01-04-2019 16:30:16,P1H,58.60
01-04-2019 16:30:23,F20,670
01-04-2019 16:30:23,F2T,75.38
01-04-2019 16:30:23,F2H,46.80
01-04-2019 17:00:01,F10,746
01-04-2019 17:00:01,F1T,84.38
01-04-2019 17:00:01,F1H,30.00
01-04-2019 17:00:09,N10,1005
01-04-2019 17:00:09,N11,1005
01-04-2019 17:00:09,N12,1003
01-04-2019 17:00:09,N1T,78.26
01-04-2019 17:00:09,N1H,73.30
01-04-2019 17:00:16,P10,578
01-04-2019 17:00:16,P11,567
01-04-2019 17:00:16,P12,518
01-04-2019 17:00:16,P1T,72.14
01-04-2019 17:00:16,P1H,74.20
01-04-2019 17:00:23,F20,672
01-04-2019 17:00:23,F2T,75.38
01-04-2019 17:00:23,F2H,46.60
01-04-2019 17:30:01,F10,748
01-04-2019 17:30:01,F1T,84.38
01-04-2019 17:30:01,F1H,30.00
01-04-2019 17:30:08,N10,1005
01-04-2019 17:30:08,N11,1005
01-04-2019 17:30:08,N12,1005
01-04-2019 17:30:08,N1T,78.26
01-04-2019 17:30:08,N1H,72.50
01-04-2019 17:30:16,P10,585
01-04-2019 17:30:16,P11,570
01-04-2019 17:30:16,P12,520
01-04-2019 17:30:16,P1T,72.14
01-04-2019 17:30:16,P1H,73.60
01-04-2019 17:30:23,F20,671
01-04-2019 17:30:23,F2T,75.20
01-04-2019 17:30:23,F2H,46.90
01-04-2019 18:00:01,F10,752
01-04-2019 18:00:01,F1T,84.38
01-04-2019 18:00:01,F1H,30.10
01-04-2019 18:00:09,N10,1004
01-04-2019 18:00:09,N11,1005
01-04-2019 18:00:09,N12,1004
01-04-2019 18:00:09,N1T,78.26
01-04-2019 18:00:09,N1H,72.90
01-04-2019 18:00:16,P10,581
01-04-2019 18:00:16,P11,579
01-04-2019 18:00:16,P12,528
01-04-2019 18:00:16,P1T,72.14
01-04-2019 18:00:16,P1H,67.70
01-04-2019 18:00:24,F20,674
01-04-2019 18:00:24,F2T,75.20
01-04-2019 18:00:24,F2H,46.30
01-04-2019 18:30:01,F10,755
01-04-2019 18:30:01,F1T,84.38
01-04-2019 18:30:01,F1H,30.10
01-04-2019 18:30:08,N10,1005
01-04-2019 18:30:08,N11,1005
01-04-2019 18:30:08,N12,1004
01-04-2019 18:30:08,N1T,78.26
01-04-2019 18:30:08,N1H,68.80
01-04-2019 18:30:16,P10,587
01-04-2019 18:30:16,P11,569
01-04-2019 18:30:16,P12,541
01-04-2019 18:30:16,P1T,72.14
01-04-2019 18:30:16,P1H,71.20
01-04-2019 18:30:23,F20,672
01-04-2019 18:30:23,F2T,75.38
01-04-2019 18:30:23,F2H,46.00
01-04-2019 19:00:02,F10,759
01-04-2019 19:00:02,F1T,84.20
01-04-2019 19:00:02,F1H,30.10
01-04-2019 19:00:09,N10,1005
01-04-2019 19:00:09,N11,1004
01-04-2019 19:00:09,N12,1003
01-04-2019 19:00:09,N1T,78.26
01-04-2019 19:00:09,N1H,72.70
01-04-2019 19:00:16,P10,588
01-04-2019 19:00:16,P11,559
01-04-2019 19:00:16,P12,539
01-04-2019 19:00:16,P1T,72.14
01-04-2019 19:00:16,P1H,66.50
01-04-2019 19:00:24,F20,675
01-04-2019 19:00:24,F2T,75.20
01-04-2019 19:00:24,F2H,45.90
01-04-2019 19:30:01,F10,768
01-04-2019 19:30:01,F1T,75.02
01-04-2019 19:30:01,F1H,41.00
01-04-2019 19:30:09,N10,1005
01-04-2019 19:30:09,N11,1005
01-04-2019 19:30:09,N12,1004
01-04-2019 19:30:09,N1T,77.72
01-04-2019 19:30:09,N1H,72.10
01-04-2019 19:30:16,P10,584
01-04-2019 19:30:16,P11,568
01-04-2019 19:30:16,P12,533
01-04-2019 19:30:16,P1T,71.42
01-04-2019 19:30:16,P1H,64.20
01-04-2019 19:30:23,F20,674
01-04-2019 19:30:23,F2T,69.80
01-04-2019 19:30:23,F2H,53.40
01-04-2019 20:00:01,F10,775
01-04-2019 20:00:01,F1T,72.86
01-04-2019 20:00:01,F1H,43.30
01-04-2019 20:00:08,N10,1005
01-04-2019 20:00:08,N11,1005
01-04-2019 20:00:08,N12,1004
01-04-2019 20:00:08,N1T,77.54
01-04-2019 20:00:08,N1H,65.60
01-04-2019 20:00:15,P10,588
01-04-2019 20:00:15,P11,573
01-04-2019 20:00:15,P12,531
01-04-2019 20:00:15,P1T,71.06
01-04-2019 20:00:15,P1H,61.80
01-04-2019 20:00:23,F20,675
01-04-2019 20:00:23,F2T,68.90
01-04-2019 20:00:23,F2H,54.90
01-04-2019 20:30:01,F10,782
01-04-2019 20:30:01,F1T,71.96
01-04-2019 20:30:01,F1H,45.30
01-04-2019 20:30:09,N10,1004
01-04-2019 20:30:09,N11,1004
01-04-2019 20:30:09,N12,1003
01-04-2019 20:30:09,N1T,77.18
01-04-2019 20:30:09,N1H,58.00
01-04-2019 20:30:16,P10,599
01-04-2019 20:30:16,P11,591
01-04-2019 20:30:16,P12,537
01-04-2019 20:30:16,P1T,70.70
01-04-2019 20:30:16,P1H,62.90
01-04-2019 20:30:23,F20,698
01-04-2019 20:30:23,F2T,68.36
01-04-2019 20:30:23,F2H,53.60
01-04-2019 21:00:01,F10,787
01-04-2019 21:00:01,F1T,71.96
01-04-2019 21:00:01,F1H,44.00
01-04-2019 21:00:08,N10,1005
01-04-2019 21:00:08,N11,1005
01-04-2019 21:00:08,N12,1004
01-04-2019 21:00:08,N1T,76.82
01-04-2019 21:00:08,N1H,68.20
01-04-2019 21:00:16,P10,600
01-04-2019 21:00:16,P11,573
01-04-2019 21:00:16,P12,529
01-04-2019 21:00:16,P1T,70.88
01-04-2019 21:00:16,P1H,63.10
01-04-2019 21:00:23,F20,701
01-04-2019 21:00:23,F2T,68.72
01-04-2019 21:00:23,F2H,53.70
01-04-2019 21:30:01,F10,791
01-04-2019 21:30:01,F1T,71.60
01-04-2019 21:30:01,F1H,43.80
01-04-2019 21:30:09,N10,1004
01-04-2019 21:30:09,N11,1004
01-04-2019 21:30:09,N12,1004
01-04-2019 21:30:09,N1T,75.56
01-04-2019 21:30:09,N1H,45.70
01-04-2019 21:30:16,P10,603
01-04-2019 21:30:16,P11,589
01-04-2019 21:30:16,P12,540
01-04-2019 21:30:16,P1T,70.70
01-04-2019 21:30:16,P1H,61.50
01-04-2019 21:30:23,F20,706
01-04-2019 21:30:23,F2T,68.18
01-04-2019 21:30:23,F2H,53.90
01-04-2019 22:00:01,F10,795
01-04-2019 22:00:01,F1T,71.24
01-04-2019 22:00:01,F1H,43.50
01-04-2019 22:00:08,N10,1004
01-04-2019 22:00:08,N11,1004
01-04-2019 22:00:08,N12,1004
01-04-2019 22:00:08,N1T,75.02
01-04-2019 22:00:08,N1H,44.40
01-04-2019 22:00:16,P10,606
01-04-2019 22:00:16,P11,593
01-04-2019 22:00:16,P12,540
01-04-2019 22:00:16,P1T,70.34
01-04-2019 22:00:16,P1H,64.20
01-04-2019 22:00:23,F20,706
01-04-2019 22:00:23,F2T,67.82
01-04-2019 22:00:23,F2H,54.20
01-04-2019 22:30:01,F10,799
01-04-2019 22:30:01,F1T,71.06
01-04-2019 22:30:01,F1H,43.70
01-04-2019 22:30:09,N10,1005
01-04-2019 22:30:09,N11,1004
01-04-2019 22:30:09,N12,1004
01-04-2019 22:30:09,N1T,74.84
01-04-2019 22:30:09,N1H,44.30
01-04-2019 22:30:16,P10,607
01-04-2019 22:30:16,P11,598
01-04-2019 22:30:16,P12,546
01-04-2019 22:30:16,P1T,70.16
01-04-2019 22:30:16,P1H,62.60
01-04-2019 22:30:24,F20,709
01-04-2019 22:30:24,F2T,67.64
01-04-2019 22:30:24,F2H,54.50
01-04-2019 23:00:01,F10,802
01-04-2019 23:00:01,F1T,70.88
01-04-2019 23:00:01,F1H,43.80
01-04-2019 23:00:08,N10,1004
01-04-2019 23:00:08,N11,1004
01-04-2019 23:00:08,N12,1003
01-04-2019 23:00:08,N1T,74.66
01-04-2019 23:00:08,N1H,44.40
01-04-2019 23:00:16,P10,607
01-04-2019 23:00:16,P11,580
01-04-2019 23:00:16,P12,553
01-04-2019 23:00:16,P1T,70.16
01-04-2019 23:00:16,P1H,61.50
01-04-2019 23:00:23,F20,712
01-04-2019 23:00:23,F2T,67.46
01-04-2019 23:00:23,F2H,54.00
01-04-2019 23:30:01,F10,805
01-04-2019 23:30:01,F1T,70.70
01-04-2019 23:30:01,F1H,43.80
01-04-2019 23:30:08,N10,1004
01-04-2019 23:30:08,N11,1005
01-04-2019 23:30:08,N12,1004
01-04-2019 23:30:08,N1T,74.48
01-04-2019 23:30:08,N1H,43.90
01-04-2019 23:30:15,P10,610
01-04-2019 23:30:15,P11,589
01-04-2019 23:30:15,P12,552
01-04-2019 23:30:15,P1T,69.98
01-04-2019 23:30:15,P1H,60.80
01-04-2019 23:30:23,F20,713
01-04-2019 23:30:23,F2T,67.46
01-04-2019 23:30:23,F2H,54.00
01-05-2019 00:00:01,F10,807
01-05-2019 00:00:01,F1T,70.70
01-05-2019 00:00:01,F1H,44.00
01-05-2019 00:00:09,N10,1004
01-05-2019 00:00:09,N11,1004
01-05-2019 00:00:09,N12,1004
01-05-2019 00:00:09,N1T,74.48
01-05-2019 00:00:09,N1H,47.60
01-05-2019 00:00:16,P10,610
01-05-2019 00:00:16,P11,601
01-05-2019 00:00:16,P12,552
01-05-2019 00:00:16,P1T,69.98
01-05-2019 00:00:16,P1H,64.90
01-05-2019 00:00:23,F20,715
01-05-2019 00:00:23,F2T,67.28
01-05-2019 00:00:23,F2H,54.80
01-05-2019 00:30:01,F10,810
01-05-2019 00:30:01,F1T,70.52
01-05-2019 00:30:01,F1H,43.80
01-05-2019 00:30:08,N10,1004
01-05-2019 00:30:08,N11,1004
01-05-2019 00:30:08,N12,1004
01-05-2019 00:30:08,N1T,74.30
01-05-2019 00:30:08,N1H,44.10
01-05-2019 00:30:15,P10,608
01-05-2019 00:30:15,P11,579
01-05-2019 00:30:15,P12,555
01-05-2019 00:30:15,P1T,69.98
01-05-2019 00:30:15,P1H,68.70
01-05-2019 00:30:23,F20,716
01-05-2019 00:30:23,F2T,67.10
01-05-2019 00:30:23,F2H,54.70
01-05-2019 01:00:01,F10,812
01-05-2019 01:00:01,F1T,70.52
01-05-2019 01:00:01,F1H,44.50
01-05-2019 01:00:09,N10,1004
01-05-2019 01:00:09,N11,1004
01-05-2019 01:00:09,N12,1003
01-05-2019 01:00:09,N1T,73.94
01-05-2019 01:00:09,N1H,44.70
01-05-2019 01:00:16,P10,594
01-05-2019 01:00:16,P11,588
01-05-2019 01:00:16,P12,553
01-05-2019 01:00:16,P1T,69.44
01-05-2019 01:00:16,P1H,61.20
01-05-2019 01:00:23,F20,716
01-05-2019 01:00:23,F2T,67.10
01-05-2019 01:00:23,F2H,53.40
01-05-2019 01:30:01,F10,812
01-05-2019 01:30:01,F1T,70.34
01-05-2019 01:30:01,F1H,44.60
01-05-2019 01:30:08,N10,1004
01-05-2019 01:30:08,N11,1004
01-05-2019 01:30:08,N12,1004
01-05-2019 01:30:08,N1T,72.14
01-05-2019 01:30:08,N1H,45.80
01-05-2019 01:30:16,P10,615
01-05-2019 01:30:16,P11,610
01-05-2019 01:30:16,P12,553
01-05-2019 01:30:16,P1T,69.08
01-05-2019 01:30:16,P1H,60.40
01-05-2019 01:30:23,F20,718
01-05-2019 01:30:23,F2T,67.10
01-05-2019 01:30:23,F2H,53.60
01-05-2019 02:00:01,F10,815
01-05-2019 02:00:01,F1T,70.16
01-05-2019 02:00:01,F1H,44.50
01-05-2019 02:00:09,N10,1005
01-05-2019 02:00:09,N11,1005
01-05-2019 02:00:09,N12,1004
